duration,input.bin,input.doc_len,input.document_id,input.document_title,input.index,input.query_id,input.topic_description,input.topic_query,job,output.relevant_snippets,output.relevant_snippets.annotations,output.relevant_snippets.unique_annotations,worker,uqs,unit_annotation_score,uqs_initial,unit_annotation_score_initial,max_relevance_score,none_score,nist_rel,nist_rel_binary,crowd_rel_binary,crowd_rel_ternary
125.5714285714,2,867,105369,SAUDI KING ACCUSES IRAN OF HAMPERING FIGHT WITH ISRAEL,8515,330,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",Iran-Iraq Cooperation,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'none': 6, 's8': 1, 's3': 1, 's2': 1, 's11': 1, 's10': 1, 's9': 1, 's5': 1, 's4': 1, 's13': 1, 's12': 1, 's6': 1, 's14': 1, 's1': 1})",19,14,7,0.9972462141,"Counter({'none': 0.9988608768015494, 's8': 0.0011391231984507184, 's3': 0.0011391231984507184, 's2': 0.0011391231984507184, 's11': 0.0011391231984507184, 's10': 0.0011391231984507184, 's9': 0.0011391231984507184, 's5': 0.0011391231984507184, 's4': 0.0011391231984507184, 's13': 0.0011391231984507184, 's12': 0.0011391231984507184, 's6': 0.0011391231984507184, 's14': 0.0011391231984507184, 's1': 0.0011391231984507184})",0.7142857143,"Counter({'none': 0.8571428571428571, 's8': 0.14285714285714285, 's3': 0.14285714285714285, 's2': 0.14285714285714285, 's11': 0.14285714285714285, 's10': 0.14285714285714285, 's9': 0.14285714285714285, 's5': 0.14285714285714285, 's4': 0.14285714285714285, 's13': 0.14285714285714285, 's12': 0.14285714285714285, 's6': 0.14285714285714285, 's14': 0.14285714285714285, 's1': 0.14285714285714285})",0.0011391232,0.9988608768,0,0,0,0
84.4285714286,2,659,105761,Arab Nations on Gulf Urge Sanctions Against Iran,8581,330,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",Iran-Iraq Cooperation,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,Counter({'none': 7}),7,1,7,1,Counter({'none': 1.0}),1,Counter({'none': 1.0}),0,1,0,0,0,0
57.8571428571,2,663,106571,Syria Tries to Dissuade Iran From New Attack,8587,330,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",Iran-Iraq Cooperation,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'s11': 4, 'none': 3, 's8': 3, 's3': 3, 's2': 3, 's1': 3, 's10': 3, 's7': 3, 's9': 3, 's5': 3, 's4': 3, 's6': 3})",37,12,7,0.5732301801,"Counter({'none': 0.8036513939161878, 's11': 0.1963486060838121, 's8': 0.016561462229033045, 's3': 0.016561462229033045, 's2': 0.016561462229033045, 's1': 0.016561462229033045, 's10': 0.016561462229033045, 's7': 0.016561462229033045, 's9': 0.016561462229033045, 's5': 0.016561462229033045, 's4': 0.016561462229033045, 's6': 0.016561462229033045})",0.3287873349,"Counter({'s11': 0.5714285714285714, 'none': 0.42857142857142855, 's8': 0.42857142857142855, 's3': 0.42857142857142855, 's2': 0.42857142857142855, 's1': 0.42857142857142855, 's10': 0.42857142857142855, 's7': 0.42857142857142855, 's9': 0.42857142857142855, 's5': 0.42857142857142855, 's4': 0.42857142857142855, 's6': 0.42857142857142855})",0.1963486061,0.8036513939,0,0,1,2
56,2,571,107086,SLAVAGING OF AIRPLANE IN ANTARCTICA IS ON SCHEDULE,11994,353,"Identify systematic explorations and scientific investigations of Antarctica, current or planned.",Antarctica exploration,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'none': 5, 's8': 2, 's2': 2, 's3': 1, 's1': 1, 's7': 1, 's6': 1, 's5': 1, 's4': 1})",15,9,7,0.9640065982,"Counter({'none': 0.985361329693498, 's8': 0.01463867030650205, 's2': 0.01463867030650205, 's3': 0.002764187760246684, 's1': 0.002764187760246684, 's7': 0.002764187760246684, 's6': 0.002764187760246684, 's5': 0.002764187760246684, 's4': 0.002764187760246684})",0.5,"Counter({'none': 0.7142857142857143, 's8': 0.2857142857142857, 's2': 0.2857142857142857, 's3': 0.14285714285714285, 's1': 0.14285714285714285, 's7': 0.14285714285714285, 's6': 0.14285714285714285, 's5': 0.14285714285714285, 's4': 0.14285714285714285})",0.0146386703,0.9853613297,0,0,0,0
110.5714285714,2,606,107765,Syria Is Seeking to Mediate in Iran-Arab Tension,8588,330,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",Iran-Iraq Cooperation,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,Counter({'none': 7}),7,1,7,1,Counter({'none': 1.0}),1,Counter({'none': 1.0}),0,1,0,0,0,0
187.1428571429,2,805,108221,"HAZARD UNKOWN: In Spanking-New Industry, A Search for Answers",2164,350,Is it hazardous to the health of individuals to work with computer terminals on a daily basis?,Health and Computer Terminals,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'s9': 3, 's3': 3, 'none': 3, 's8': 2, 's2': 2, 's1': 2, 's10': 2, 's7': 2, 's5': 2, 's4': 2, 's6': 2})",25,11,7,0.4339091598,"Counter({'none': 0.7252065947380468, 's3': 0.21242019660225164, 's8': 0.15145293835652787, 's2': 0.15145293835652787, 's10': 0.15145293835652787, 's7': 0.15145293835652787, 's5': 0.15145293835652787, 's4': 0.15145293835652787, 's6': 0.15145293835652787, 's9': 0.12991972758608752, 's1': 0.06895246934036378})",0.2637549706,"Counter({'s9': 0.42857142857142855, 's3': 0.42857142857142855, 'none': 0.42857142857142855, 's8': 0.2857142857142857, 's2': 0.2857142857142857, 's1': 0.2857142857142857, 's10': 0.2857142857142857, 's7': 0.2857142857142857, 's5': 0.2857142857142857, 's4': 0.2857142857142857, 's6': 0.2857142857142857})",0.2124201966,0.7252065947,2,1,1,2
189.2857142857,2,682,108647,"After 17 Years Buried in Ice, Airplane Flies in Antarctica",12015,353,"Identify systematic explorations and scientific investigations of Antarctica, current or planned.",Antarctica exploration,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'none': 6, 's8': 1, 's3': 1, 's2': 1, 's7': 1, 's6': 1, 's5': 1, 's9': 1})",13,8,7,0.9972462141,"Counter({'none': 0.9988608768015494, 's8': 0.0011391231984507184, 's3': 0.0011391231984507184, 's2': 0.0011391231984507184, 's7': 0.0011391231984507184, 's6': 0.0011391231984507184, 's5': 0.0011391231984507184, 's9': 0.0011391231984507184})",0.7142857143,"Counter({'none': 0.8571428571428571, 's8': 0.14285714285714285, 's3': 0.14285714285714285, 's2': 0.14285714285714285, 's7': 0.14285714285714285, 's6': 0.14285714285714285, 's5': 0.14285714285714285, 's9': 0.14285714285714285})",0.0011391232,0.9988608768,0,0,0,0
96.4285714286,2,579,109380,Type A' Men Fare Better in Heart Attack Study,1930,626,Find reports of human stampedes that have resulted in 20 or more deaths.,human stampede,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'none': 6, 's8': 1, 's3': 1, 's2': 1, 's1': 1, 's10': 1, 's7': 1, 's9': 1, 's5': 1, 's4': 1, 's6': 1})",16,11,7,0.9949395119,"Counter({'none': 0.9978859230101634, 's8': 0.0021140769898366474, 's3': 0.0021140769898366474, 's2': 0.0021140769898366474, 's1': 0.0021140769898366474, 's10': 0.0021140769898366474, 's7': 0.0021140769898366474, 's9': 0.0021140769898366474, 's5': 0.0021140769898366474, 's4': 0.0021140769898366474, 's6': 0.0021140769898366474})",0.7142857143,"Counter({'none': 0.8571428571428571, 's8': 0.14285714285714285, 's3': 0.14285714285714285, 's2': 0.14285714285714285, 's1': 0.14285714285714285, 's10': 0.14285714285714285, 's7': 0.14285714285714285, 's9': 0.14285714285714285, 's5': 0.14285714285714285, 's4': 0.14285714285714285, 's6': 0.14285714285714285})",0.002114077,0.997885923,0,0,0,0
60,2,600,109768,"TV: 'Pulaski,' on A&E, New Detective Series",9418,442,Find accounts of selfless heroic acts by individuals or small groups for the benefit of others or a cause.,heroic acts,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'none': 6, 's6': 1, 's4': 1})",8,3,7,0.912889498,"Counter({'none': 0.9624095762255624, 's6': 0.03759042377443747, 's4': 0.03759042377443747})",0.7142857143,"Counter({'none': 0.8571428571428571, 's6': 0.14285714285714285, 's4': 0.14285714285714285})",0.0375904238,0.9624095762,0,0,0,0
79.4285714286,2,510,111436,Alternative Therapies for Fighting Osteoporosis,5647,356,Identify documents discussing the use of estrogen by postmenopausal women in Britain.,postmenopausal estrogen Britain,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'none': 5, 's2': 2, 's8': 1, 's3': 1, 's1': 1, 's7': 1, 's6': 1, 's5': 1, 's4': 1})",14,9,7,0.9639946169,"Counter({'none': 0.985361329693498, 's2': 0.01463867030650205, 's8': 0.002764187760246684, 's3': 0.002764187760246684, 's1': 0.002764187760246684, 's7': 0.002764187760246684, 's6': 0.002764187760246684, 's5': 0.002764187760246684, 's4': 0.002764187760246684})",0.4930263519,"Counter({'none': 0.7142857142857143, 's2': 0.2857142857142857, 's8': 0.14285714285714285, 's3': 0.14285714285714285, 's1': 0.14285714285714285, 's7': 0.14285714285714285, 's6': 0.14285714285714285, 's5': 0.14285714285714285, 's4': 0.14285714285714285})",0.0146386703,0.9853613297,0,0,0,0
60.2857142857,2,534,112888,Express Train Derailed in China; 90 Reported Dead and 66 Injured,7095,436,What are the causes of railway accidents throughout the world?,railway accidents,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'none': 5, 's2': 2, 's1': 2, 's7': 2, 's4': 2, 's6': 1})",14,6,7,0.702793787,"Counter({'none': 0.8542448372004939, 's2': 0.1457551627995059, 's1': 0.1457551627995059, 's7': 0.1457551627995059, 's4': 0.1457551627995059, 's6': 0.042303102608065656})",0.5187822472,"Counter({'none': 0.7142857142857143, 's2': 0.2857142857142857, 's1': 0.2857142857142857, 's7': 0.2857142857142857, 's4': 0.2857142857142857, 's6': 0.14285714285714285})",0.1457551628,0.8542448372,1,1,1,1
110.2857142857,2,773,113676,"IRAN TALKS FAIL, GULF ARABS ASSERT",8540,330,"This query is looking for examples of cooperation or friendly ties between Iran and Iraq, or ways in which the two countries could be considered allies.",Iran-Iraq Cooperation,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'none': 6, 's3': 1, 's2': 1, 's1': 1, 's10': 1, 's5': 1, 's4': 1})",12,7,7,0.903773703,"Counter({'none': 0.9577546702716803, 's3': 0.04224532972831967, 's2': 0.04224532972831967, 's1': 0.04224532972831967, 's10': 0.04224532972831967, 's5': 0.04224532972831967, 's4': 0.04224532972831967})",0.7142857143,"Counter({'none': 0.8571428571428571, 's3': 0.14285714285714285, 's2': 0.14285714285714285, 's1': 0.14285714285714285, 's10': 0.14285714285714285, 's5': 0.14285714285714285, 's4': 0.14285714285714285})",0.0422453297,0.9577546703,0,0,0,0
87.2857142857,2,931,114396,SATELLITE MAP CENTER PLANNED,438,355,Identify documents discussing the development and application of space-borne ocean remote sensing.,ocean remote sensing,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'none': 5, 's7': 2, 's14': 2, 's16': 1, 's18': 1, 's13': 1, 's12': 1, 's10': 1, 's6': 1, 's15': 1})",16,10,7,0.7867759913,"Counter({'none': 0.902384676144006, 's7': 0.097615323855994, 's14': 0.097615323855994, 's13': 0.09583122711019204, 's12': 0.09583122711019204, 's10': 0.09583122711019204, 's16': 0.09583122711019204, 's18': 0.0017840967458019627, 's15': 0.0017840967458019627, 's6': 0.0017840967458019627})",0.4935784939,"Counter({'none': 0.7142857142857143, 's7': 0.2857142857142857, 's14': 0.2857142857142857, 's18': 0.14285714285714285, 's13': 0.14285714285714285, 's12': 0.14285714285714285, 's10': 0.14285714285714285, 's16': 0.14285714285714285, 's15': 0.14285714285714285, 's6': 0.14285714285714285})",0.0976153239,0.9023846761,0,0,1,1
75,2,958,115196,Toward Educating the Homeless,10673,394,Identify documents that discuss the education of children at home (home schooling).,home schooling,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,Counter({'none': 7}),7,1,7,1,Counter({'none': 1.0}),1,Counter({'none': 1.0}),0,1,0,0,0,0
135,2,903,117649,,4242,422,What incidents have there been of stolen or forged art?,"art, stolen, forged",../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'none': 5, 's13': 2, 's8': 1, 's2': 1, 's1': 1, 's7': 1, 's9': 1, 's5': 1, 's4': 1, 's3': 1, 's6': 1, 's11': 1})",17,12,7,0.8732905831,"Counter({'none': 0.9452010968954082, 's13': 0.054798903104591574, 's1': 0.054049835767198635, 's9': 0.054049835767198635, 's5': 0.054049835767198635, 's8': 0.0007490673373929387, 's2': 0.0007490673373929387, 's7': 0.0007490673373929387, 's4': 0.0007490673373929387, 's3': 0.0007490673373929387, 's6': 0.0007490673373929387, 's11': 0.0007490673373929387})",0.4846084141,"Counter({'none': 0.7142857142857143, 's13': 0.2857142857142857, 's8': 0.14285714285714285, 's2': 0.14285714285714285, 's1': 0.14285714285714285, 's7': 0.14285714285714285, 's9': 0.14285714285714285, 's5': 0.14285714285714285, 's4': 0.14285714285714285, 's3': 0.14285714285714285, 's6': 0.14285714285714285, 's11': 0.14285714285714285})",0.0547989031,0.9452010969,0,0,0,0
127.5714285714,2,924,117991,Alien Footprints on Sydney's Sands,12070,435,What measures have been taken worldwide and what countries have been effective in curbing population growth?,curbing population growth,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'none': 5, 's8': 2, 's14': 2, 's9': 1, 's3': 1, 's2': 1, 's11': 1, 's10': 1, 's5': 1, 's6': 1, 's13': 1})",17,11,7,0.8691940421,"Counter({'none': 0.9432918392068859, 's8': 0.056708160793114054, 's14': 0.056708160793114054, 's10': 0.055932995076153035, 's5': 0.055932995076153035, 's6': 0.055932995076153035, 's9': 0.0007751657169610272, 's3': 0.0007751657169610272, 's2': 0.0007751657169610272, 's11': 0.0007751657169610272, 's13': 0.0007751657169610272})",0.4922886525,"Counter({'none': 0.7142857142857143, 's8': 0.2857142857142857, 's14': 0.2857142857142857, 's9': 0.14285714285714285, 's3': 0.14285714285714285, 's2': 0.14285714285714285, 's11': 0.14285714285714285, 's10': 0.14285714285714285, 's5': 0.14285714285714285, 's6': 0.14285714285714285, 's13': 0.14285714285714285})",0.0567081608,0.9432918392,0,0,0,0
178.7142857143,2,839,118022,"Admirality Island Journal; In Drilling for Treasure, Miners Protect the Wild",2433,336,A relevant document would discuss the frequency of vicious black bear attacks worldwide and the possible causes for this savage behavior.,Black Bear Attacks,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'none': 6, 's8': 1, 's3': 1, 's12': 1, 's11': 1, 's10': 1, 's6': 1, 's5': 1, 's4': 1, 's2': 1})",15,10,7,0.9971165425,"Counter({'none': 0.9988131041845323, 's8': 0.0011868958154677865, 's3': 0.0011868958154677865, 's12': 0.0011868958154677865, 's11': 0.0011868958154677865, 's10': 0.0011868958154677865, 's6': 0.0011868958154677865, 's5': 0.0011868958154677865, 's4': 0.0011868958154677865, 's2': 0.0011868958154677865})",0.7142857143,"Counter({'none': 0.8571428571428571, 's8': 0.14285714285714285, 's3': 0.14285714285714285, 's12': 0.14285714285714285, 's11': 0.14285714285714285, 's10': 0.14285714285714285, 's6': 0.14285714285714285, 's5': 0.14285714285714285, 's4': 0.14285714285714285, 's2': 0.14285714285714285})",0.0011868958,0.9988131042,0,0,0,0
93.2857142857,2,735,120071,MARINE WITH U.N. SEIZED IN LEBANON,6017,419,What new uses have been developed for old automobile tires as a means of tire recycling?,"recycle, automobile tires",../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,Counter({'none': 7}),7,1,7,1,Counter({'none': 1.0}),1,Counter({'none': 1.0}),0,1,0,0,0,0
82.8571428571,2,739,120240,New Face:; France's Softhearted Tough Guy: Richard Bohringer,674,325,Describe a cult by name and identify the cult members' activities in their everyday life.,Cult Lifestyles,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'none': 5, 's2': 2, 's10': 2, 's7': 2, 's6': 2, 's5': 2, 's4': 2, 's11': 2, 's9': 1, 's8': 1, 's3': 1, 's1': 1})",23,12,7,0.9882644729,"Counter({'none': 0.9953806768080391, 's2': 0.004619323191960891, 's10': 0.004619323191960891, 's7': 0.004619323191960891, 's6': 0.004619323191960891, 's5': 0.004619323191960891, 's4': 0.004619323191960891, 's11': 0.004619323191960891, 's9': 0.0031375964724994682, 's8': 0.0031375964724994682, 's3': 0.0031375964724994682, 's1': 0.0031375964724994682})",0.514177335,"Counter({'none': 0.7142857142857143, 's2': 0.2857142857142857, 's10': 0.2857142857142857, 's7': 0.2857142857142857, 's6': 0.2857142857142857, 's5': 0.2857142857142857, 's4': 0.2857142857142857, 's11': 0.2857142857142857, 's9': 0.14285714285714285, 's8': 0.14285714285714285, 's3': 0.14285714285714285, 's1': 0.14285714285714285})",0.0046193232,0.9953806768,0,0,0,0
112.4285714286,2,672,120836,Report Sees Hope for Battered Environment,12072,435,What measures have been taken worldwide and what countries have been effective in curbing population growth?,curbing population growth,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'none': 6, 's8': 1, 's3': 1, 's2': 1, 's1': 1, 's10': 1, 's9': 1, 's4': 1, 's6': 1})",14,9,7,0.9972462141,"Counter({'none': 0.9988608768015494, 's8': 0.0011391231984507184, 's3': 0.0011391231984507184, 's2': 0.0011391231984507184, 's1': 0.0011391231984507184, 's10': 0.0011391231984507184, 's9': 0.0011391231984507184, 's4': 0.0011391231984507184, 's6': 0.0011391231984507184})",0.7142857143,"Counter({'none': 0.8571428571428571, 's8': 0.14285714285714285, 's3': 0.14285714285714285, 's2': 0.14285714285714285, 's1': 0.14285714285714285, 's10': 0.14285714285714285, 's9': 0.14285714285714285, 's4': 0.14285714285714285, 's6': 0.14285714285714285})",0.0011391232,0.9988608768,0,0,0,0
59.5714285714,2,708,121309,Chief of Rail Agency Faults Congress on Safety Matters,7128,436,What are the causes of railway accidents throughout the world?,railway accidents,../crowdsourcing_data/Main_Bin2/bin2_crowd_nist_only_anonymized,"Counter({'none': 4, 's6': 3, 's10': 2, 's7': 2, 's9': 2, 's13': 1, 's12': 1, 's1': 1, 's5': 1, 's2': 1, 's4': 1, 's11': 1})",20,12,7,0.617066425,"Counter({'none': 0.8143906268010984, 's6': 0.18560937319890153, 's10': 0.1306787367586884, 's7': 0.055691910641984886, 's9': 0.055691910641984886, 's1': 0.05493063644021311, 's13': 0.0007612742017717804, 's12': 0.0007612742017717804, 's5': 0.0007612742017717804, 's2': 0.0007612742017717804, 's4': 0.0007612742017717804, 's11': 0.0007612742017717804})",0.3464337445,"Counter({'none': 0.5714285714285714, 's6': 0.42857142857142855, 's10': 0.2857142857142857, 's7': 0.2857142857142857, 's9': 0.2857142857142857, 's13': 0.14285714285714285, 's12': 0.14285714285714285, 's1': 0.14285714285714285, 's5': 0.14285714285714285, 's2': 0.14285714285714285, 's4': 0.14285714285714285, 's11': 0.14285714285714285})",0.1856093732,0.8143906268,1,1,1,1
